,date,containment_health_index_average
35903,2022-04-11,84.52
35904,2022-04-12,84.52
35905,2022-04-13,84.52
35906,2022-04-14,84.52
35907,2022-04-15,84.52
35908,2022-04-16,82.14
35909,2022-04-17,82.14
35910,2022-04-18,84.52
35911,2022-04-19,84.52
35912,2022-04-20,84.52
35913,2022-04-21,84.52
35914,2022-04-22,84.52
35915,2022-04-23,84.52
35916,2022-04-24,84.52
35917,2022-04-25,84.52
35918,2022-04-26,84.52
35919,2022-04-27,84.52
35920,2022-04-28,84.52
35921,2022-04-29,84.52
35922,2022-04-30,84.52
35923,2022-05-01,84.52
35924,2022-05-02,84.52
35925,2022-05-03,84.52
35926,2022-05-04,84.52
35927,2022-05-05,84.52
35928,2022-05-06,84.52
35929,2022-05-07,84.52
35930,2022-05-08,84.52
35931,2022-05-09,84.52
35932,2022-05-10,84.52
35933,2022-05-11,84.52
35934,2022-05-12,84.52
35935,2022-05-13,84.52
35936,2022-05-14,84.52
35937,2022-05-15,84.52
35938,2022-05-16,84.52
35939,2022-05-17,84.52
35940,2022-05-18,84.52
35941,2022-05-19,84.52
35942,2022-05-20,84.52
35943,2022-05-21,84.52
35944,2022-05-22,84.52
35945,2022-05-23,84.52
35946,2022-05-24,84.52
35947,2022-05-25,84.52
35948,2022-05-26,84.52
35949,2022-05-27,84.52
35950,2022-05-28,84.52
35951,2022-05-29,84.52
35952,2022-05-30,84.52
35953,2022-05-31,84.52
35954,2022-06-01,84.52
35955,2022-06-02,84.52
35956,2022-06-03,84.52
35957,2022-06-04,84.52
35958,2022-06-05,84.52
35959,2022-06-06,84.52
35960,2022-06-07,84.52
35961,2022-06-08,84.52
35962,2022-06-09,84.52
35963,2022-06-10,84.52
35964,2022-06-11,84.52
35965,2022-06-12,84.52
35966,2022-06-13,84.52
35967,2022-06-14,84.52
35968,2022-06-15,84.52
35969,2022-06-16,84.52
35970,2022-06-17,84.52
35971,2022-06-18,84.52
35972,2022-06-19,84.52
35973,2022-06-20,84.52
35974,2022-06-21,84.52
35975,2022-06-22,84.52
35976,2022-06-23,84.52
35977,2022-06-24,84.52
35978,2022-06-25,84.52
35979,2022-06-26,84.52
35980,2022-06-27,84.52
35981,2022-06-28,84.52
35982,2022-06-29,84.52
35983,2022-06-30,84.52
35984,2022-07-01,84.52
35985,2022-07-02,84.52
35986,2022-07-03,84.52
35987,2022-07-04,84.52
35988,2022-07-05,84.52
35989,2022-07-06,84.52
35990,2022-07-07,84.52
35991,2022-07-08,84.52
35992,2022-07-09,84.52
35993,2022-07-10,84.52
35994,2022-07-11,84.52
35995,2022-07-12,84.52
35996,2022-07-13,84.52
35997,2022-07-14,84.52
35998,2022-07-15,84.52
35999,2022-07-16,84.52
36000,2022-07-17,84.52
36001,2022-07-18,84.52
36002,2022-07-19,84.52
36003,2022-07-20,84.52
36004,2022-07-21,84.52
36005,2022-07-22,84.52
36006,2022-07-23,84.52
36007,2022-07-24,84.52
36008,2022-07-25,84.52
36009,2022-07-26,84.52
36010,2022-07-27,84.52
36011,2022-07-28,84.52
36012,2022-07-29,84.52
36013,2022-07-30,84.52
36014,2022-07-31,84.52
36015,2022-08-01,84.52
36016,2022-08-02,84.52
36017,2022-08-03,84.52
36018,2022-08-04,84.52
36019,2022-08-05,84.52
36020,2022-08-06,84.52
36021,2022-08-07,84.52
36022,2022-08-08,84.52
36023,2022-08-09,84.52
36024,2022-08-10,84.52
36025,2022-08-11,84.52
36026,2022-08-12,84.52
36027,2022-08-13,84.52
36028,2022-08-14,84.52
36029,2022-08-15,84.52
36030,2022-08-16,84.52
36031,2022-08-17,84.52
36032,2022-08-18,84.52
36033,2022-08-19,84.52
36034,2022-08-20,84.52
36035,2022-08-21,84.52
36036,2022-08-22,84.52
36037,2022-08-23,84.52
36038,2022-08-24,84.52
36039,2022-08-25,84.52
36040,2022-08-26,84.52
36041,2022-08-27,84.52
36042,2022-08-28,84.52
36043,2022-08-29,84.52
36044,2022-08-30,84.52
36045,2022-08-31,84.52
36046,2022-09-01,84.52
36047,2022-09-02,84.52
36048,2022-09-03,84.52
36049,2022-09-04,84.52
36050,2022-09-05,84.52
36051,2022-09-06,84.52
36052,2022-09-07,84.52
36053,2022-09-08,84.52
36054,2022-09-09,84.52
36055,2022-09-10,84.52
36056,2022-09-11,84.52
36057,2022-09-12,84.52
36058,2022-09-13,84.52
36059,2022-09-14,84.52
36060,2022-09-15,84.52
36061,2022-09-16,84.52
36062,2022-09-17,84.52
36063,2022-09-18,84.52
36064,2022-09-19,84.52
36065,2022-09-20,84.52
36066,2022-09-21,84.52
36067,2022-09-22,84.52
36068,2022-09-23,84.52
36069,2022-09-24,84.52
36070,2022-09-25,84.52
36071,2022-09-26,84.52
36072,2022-09-27,84.52
36073,2022-09-28,84.52
36074,2022-09-29,84.52
36075,2022-09-30,84.52
36076,2022-10-01,84.52
36077,2022-10-02,84.52
36078,2022-10-03,84.52
36079,2022-10-04,84.52
36080,2022-10-05,84.52
36081,2022-10-06,84.52
36082,2022-10-07,84.52
36083,2022-10-08,84.52
36084,2022-10-09,84.52
36085,2022-10-10,82.74
36086,2022-10-11,82.74
36087,2022-10-12,82.74
36088,2022-10-13,82.74
36089,2022-10-14,82.74
36090,2022-10-15,82.74
36091,2022-10-16,82.74
36092,2022-10-17,82.74
36093,2022-10-18,82.74
36094,2022-10-19,82.74
36095,2022-10-20,82.74
36096,2022-10-21,82.74
36097,2022-10-22,82.74
36098,2022-10-23,82.74
36099,2022-10-24,82.74
36100,2022-10-25,82.74
36101,2022-10-26,82.74
36102,2022-10-27,82.74
36103,2022-10-28,82.74
36104,2022-10-29,82.74
36105,2022-10-30,82.74
36106,2022-10-31,82.74
36107,2022-11-01,82.74
36108,2022-11-02,82.74
36109,2022-11-03,82.74
36110,2022-11-04,82.74
36111,2022-11-05,82.74
36112,2022-11-06,82.74
36113,2022-11-07,82.74
36114,2022-11-08,82.74
36115,2022-11-09,82.74
36116,2022-11-10,82.74
36117,2022-11-11,82.74
36118,2022-11-12,82.74
36119,2022-11-13,82.74
36120,2022-11-14,82.74
36121,2022-11-15,82.74
36122,2022-11-16,82.74
36123,2022-11-17,82.74
36124,2022-11-18,82.74
36125,2022-11-19,82.74
36126,2022-11-20,82.74
36127,2022-11-21,82.74
36128,2022-11-22,82.74
36129,2022-11-23,82.74
36130,2022-11-24,82.74
36131,2022-11-25,82.74
36132,2022-11-26,82.74
36133,2022-11-27,82.74
36134,2022-11-28,82.74
36135,2022-11-29,82.74
36136,2022-11-30,82.74
36137,2022-12-01,82.74
36138,2022-12-02,82.74
36139,2022-12-03,82.74
36140,2022-12-04,82.74
36141,2022-12-05,82.74
36142,2022-12-06,82.74
36143,2022-12-07,80.36
36144,2022-12-08,73.81
36145,2022-12-09,73.81
36146,2022-12-10,73.81
36147,2022-12-11,73.81
36148,2022-12-12,73.81
36149,2022-12-13,68.45
36150,2022-12-14,64.88
36151,2022-12-15,64.88
36152,2022-12-16,64.88
36153,2022-12-17,64.88
36154,2022-12-18,64.88
36155,2022-12-19,61.31
36156,2022-12-20,61.31
36157,2022-12-21,61.31
36158,2022-12-22,61.31
36159,2022-12-23,61.31
36160,2022-12-24,61.31
36161,2022-12-25,61.31
36162,2022-12-26,61.31
36163,2022-12-27,61.31
36164,2022-12-28,61.31
36165,2022-12-29,61.31
36166,2022-12-30,61.31
36167,2022-12-31,61.31
83296,2020-01-01,0.0
83297,2020-01-02,0.0
83298,2020-01-03,0.0
83299,2020-01-04,0.0
83300,2020-01-05,0.0
83301,2020-01-06,0.0
83302,2020-01-07,0.0
83303,2020-01-08,0.0
83304,2020-01-09,0.0
83305,2020-01-10,0.0
83306,2020-01-11,0.0
83307,2020-01-12,0.0
83308,2020-01-13,0.0
83309,2020-01-14,0.0
83310,2020-01-15,0.0
83311,2020-01-16,0.0
83312,2020-01-17,0.0
83313,2020-01-18,0.0
83314,2020-01-19,0.0
83315,2020-01-20,0.0
83316,2020-01-21,0.0
83317,2020-01-22,0.0
83318,2020-01-23,0.0
83319,2020-01-24,0.0
83320,2020-01-25,5.95
83321,2020-01-26,13.69
83322,2020-01-27,13.69
83323,2020-01-28,13.69
83324,2020-01-29,13.69
83325,2020-01-30,13.69
83326,2020-01-31,17.26
83327,2020-02-01,17.26
83328,2020-02-02,17.26
83329,2020-02-03,17.26
83330,2020-02-04,17.26
83331,2020-02-05,17.26
83332,2020-02-06,17.26
83333,2020-02-07,17.26
83334,2020-02-08,17.26
83335,2020-02-09,17.26
83336,2020-02-10,17.26
83337,2020-02-11,17.26
83338,2020-02-12,17.26
83339,2020-02-13,17.26
83340,2020-02-14,17.26
83341,2020-02-15,17.26
83342,2020-02-16,17.26
83343,2020-02-17,17.26
83344,2020-02-18,17.26
83345,2020-02-19,17.26
83346,2020-02-20,17.26
83347,2020-02-21,17.26
83348,2020-02-22,17.26
83349,2020-02-23,17.26
83350,2020-02-24,17.26
83351,2020-02-25,17.26
83352,2020-02-26,17.26
83353,2020-02-27,17.26
83354,2020-02-28,17.26
83355,2020-02-29,17.26
83356,2020-03-01,17.26
83357,2020-03-02,17.26
83358,2020-03-03,17.26
83359,2020-03-04,17.26
83360,2020-03-05,27.98
83361,2020-03-06,27.98
83362,2020-03-07,27.98
83363,2020-03-08,27.98
83364,2020-03-09,27.98
83365,2020-03-10,27.98
83366,2020-03-11,27.98
83367,2020-03-12,27.98
83368,2020-03-13,36.31
83369,2020-03-14,36.31
83370,2020-03-15,38.1
83371,2020-03-16,38.1
83372,2020-03-17,38.1
83373,2020-03-18,38.1
83374,2020-03-19,38.1
83375,2020-03-20,38.1
83376,2020-03-21,38.1
83377,2020-03-22,80.95
83378,2020-03-23,72.32
83379,2020-03-24,72.32
83380,2020-03-25,80.95
83381,2020-03-26,80.95
83382,2020-03-27,80.95
83383,2020-03-28,80.95
83384,2020-03-29,80.95
83385,2020-03-30,80.95
83386,2020-03-31,80.95
83387,2020-04-01,80.95
83388,2020-04-02,82.74
83389,2020-04-03,82.74
83390,2020-04-04,82.74
83391,2020-04-05,82.74
83392,2020-04-06,82.74
83393,2020-04-07,82.74
83394,2020-04-08,82.74
83395,2020-04-09,91.96
83396,2020-04-10,91.96
83397,2020-04-11,91.96
83398,2020-04-12,91.96
83399,2020-04-13,91.96
83400,2020-04-14,91.96
83401,2020-04-15,91.96
83402,2020-04-16,91.96
83403,2020-04-17,91.96
83404,2020-04-18,91.96
83405,2020-04-19,91.96
83406,2020-04-20,89.58
83407,2020-04-21,89.58
83408,2020-04-22,89.58
83409,2020-04-23,89.58
83410,2020-04-24,89.58
83411,2020-04-25,89.58
83412,2020-04-26,89.58
83413,2020-04-27,89.58
83414,2020-04-28,89.58
83415,2020-04-29,89.58
83416,2020-04-30,89.58
83417,2020-05-01,89.58
83418,2020-05-02,89.58
83419,2020-05-03,89.58
83420,2020-05-04,76.79
83421,2020-05-05,76.79
83422,2020-05-06,76.79
83423,2020-05-07,76.79
83424,2020-05-08,76.79
83425,2020-05-09,76.79
83426,2020-05-10,76.79
83427,2020-05-11,76.79
83428,2020-05-12,76.79
83429,2020-05-13,76.79
83430,2020-05-14,76.79
83431,2020-05-15,76.79
83432,2020-05-16,76.79
83433,2020-05-17,76.79
83434,2020-05-18,76.79
83435,2020-05-19,76.79
83436,2020-05-20,76.79
83437,2020-05-21,76.79
83438,2020-05-22,76.79
83439,2020-05-23,76.79
83440,2020-05-24,76.79
83441,2020-05-25,76.79
83442,2020-05-26,76.79
83443,2020-05-27,76.79
83444,2020-05-28,76.79
83445,2020-05-29,76.79
83446,2020-05-30,76.79
83447,2020-05-31,76.79
83448,2020-06-01,74.4
83449,2020-06-02,74.4
83450,2020-06-03,74.4
83451,2020-06-04,74.4
83452,2020-06-05,74.4
83453,2020-06-06,74.4
83454,2020-06-07,74.4
83455,2020-06-08,74.4
83456,2020-06-09,74.4
83457,2020-06-10,74.4
83458,2020-06-11,74.4
83459,2020-06-12,74.4
83460,2020-06-13,74.4
83461,2020-06-14,74.4
83462,2020-06-15,74.4
83463,2020-06-16,74.4
83464,2020-06-17,74.4
83465,2020-06-18,74.4
83466,2020-06-19,74.4
83467,2020-06-20,74.4
83468,2020-06-21,74.4
83469,2020-06-22,74.4
83470,2020-06-23,74.4
83471,2020-06-24,74.4
83472,2020-06-25,74.4
83473,2020-06-26,74.4
83474,2020-06-27,74.4
83475,2020-06-28,74.4
83476,2020-06-29,74.4
83477,2020-06-30,74.4
83478,2020-07-01,74.4
83479,2020-07-02,74.4
83480,2020-07-03,74.4
83481,2020-07-04,74.4
83482,2020-07-05,74.4
83483,2020-07-06,74.4
83484,2020-07-07,74.4
83485,2020-07-08,74.4
83486,2020-07-09,74.4
83487,2020-07-10,74.4
83488,2020-07-11,74.4
83489,2020-07-12,74.4
83490,2020-07-13,74.4
83491,2020-07-14,74.4
83492,2020-07-15,74.4
83493,2020-07-16,74.4
83494,2020-07-17,74.4
83495,2020-07-18,74.4
83496,2020-07-19,74.4
83497,2020-07-20,74.4
83498,2020-07-21,74.4
83499,2020-07-22,74.4
83500,2020-07-23,74.4
83501,2020-07-24,74.4
83502,2020-07-25,74.4
83503,2020-07-26,74.4
83504,2020-07-27,74.4
83505,2020-07-28,74.4
83506,2020-07-29,74.4
83507,2020-07-30,74.4
83508,2020-07-31,74.4
83509,2020-08-01,73.21
83510,2020-08-02,73.21
83511,2020-08-03,73.21
83512,2020-08-04,73.21
83513,2020-08-05,73.21
83514,2020-08-06,73.21
83515,2020-08-07,73.21
83516,2020-08-08,73.21
83517,2020-08-09,73.21
83518,2020-08-10,73.21
83519,2020-08-11,73.21
83520,2020-08-12,73.21
83521,2020-08-13,73.21
83522,2020-08-14,73.21
83523,2020-08-15,73.21
83524,2020-08-16,73.21
83525,2020-08-17,73.21
83526,2020-08-18,73.21
83527,2020-08-19,73.21
83528,2020-08-20,73.21
83529,2020-08-21,73.21
83530,2020-08-22,73.21
83531,2020-08-23,73.21
83532,2020-08-24,73.21
83533,2020-08-25,73.21
83534,2020-08-26,73.21
83535,2020-08-27,73.21
83536,2020-08-28,73.21
83537,2020-08-29,73.21
83538,2020-08-30,73.21
83539,2020-08-31,73.21
83540,2020-09-01,70.83
83541,2020-09-02,70.83
83542,2020-09-03,70.83
83543,2020-09-04,70.83
83544,2020-09-05,70.83
83545,2020-09-06,70.83
83546,2020-09-07,67.26
83547,2020-09-08,67.26
83548,2020-09-09,67.26
83549,2020-09-10,67.26
83550,2020-09-11,67.26
83551,2020-09-12,67.26
83552,2020-09-13,67.26
83553,2020-09-14,67.26
83554,2020-09-15,67.26
83555,2020-09-16,67.26
83556,2020-09-17,67.26
83557,2020-09-18,67.26
83558,2020-09-19,67.26
83559,2020-09-20,67.26
83560,2020-09-21,63.69
83561,2020-09-22,63.69
83562,2020-09-23,63.69
83563,2020-09-24,63.69
83564,2020-09-25,63.69
83565,2020-09-26,63.69
83566,2020-09-27,63.69
83567,2020-09-28,63.69
83568,2020-09-29,63.69
83569,2020-09-30,63.69
83570,2020-10-01,63.69
83571,2020-10-02,63.69
83572,2020-10-03,63.69
83573,2020-10-04,63.69
83574,2020-10-05,63.69
83575,2020-10-06,63.69
83576,2020-10-07,63.69
83577,2020-10-08,63.69
83578,2020-10-09,63.69
83579,2020-10-10,63.69
83580,2020-10-11,63.69
83581,2020-10-12,63.69
83582,2020-10-13,63.69
83583,2020-10-14,63.69
83584,2020-10-15,57.74
83585,2020-10-16,57.74
83586,2020-10-17,57.74
83587,2020-10-18,57.74
83588,2020-10-19,57.74
83589,2020-10-20,57.74
83590,2020-10-21,57.74
83591,2020-10-22,57.74
83592,2020-10-23,57.74
83593,2020-10-24,57.74
83594,2020-10-25,57.74
83595,2020-10-26,57.74
83596,2020-10-27,55.95
83597,2020-10-28,55.95
83598,2020-10-29,55.95
83599,2020-10-30,55.95
83600,2020-10-31,55.95
83601,2020-11-01,55.95
83602,2020-11-02,55.95
83603,2020-11-03,55.95
83604,2020-11-04,55.95
83605,2020-11-05,55.95
83606,2020-11-06,55.95
83607,2020-11-07,55.95
83608,2020-11-08,55.95
83609,2020-11-09,55.95
83610,2020-11-10,55.95
83611,2020-11-11,55.95
83612,2020-11-12,55.95
83613,2020-11-13,55.95
83614,2020-11-14,55.95
83615,2020-11-15,55.95
83616,2020-11-16,55.95
83617,2020-11-17,55.95
83618,2020-11-18,55.95
83619,2020-11-19,55.95
83620,2020-11-20,55.95
83621,2020-11-21,60.71
83622,2020-11-22,60.71
83623,2020-11-23,60.71
83624,2020-11-24,60.71
83625,2020-11-25,60.71
83626,2020-11-26,60.71
83627,2020-11-27,60.71
83628,2020-11-28,60.71
83629,2020-11-29,60.71
83630,2020-11-30,60.71
83631,2020-12-01,60.71
83632,2020-12-02,60.71
83633,2020-12-03,60.71
83634,2020-12-04,60.71
83635,2020-12-05,60.71
83636,2020-12-06,60.71
83637,2020-12-07,60.71
83638,2020-12-08,60.71
83639,2020-12-09,60.71
83640,2020-12-10,60.71
83641,2020-12-11,60.71
83642,2020-12-12,60.71
83643,2020-12-13,60.71
83644,2020-12-14,60.71
83645,2020-12-15,60.71
83646,2020-12-16,60.71
83647,2020-12-17,60.71
83648,2020-12-18,60.71
83649,2020-12-19,60.71
83650,2020-12-20,60.71
83651,2020-12-21,60.71
83652,2020-12-22,60.71
83653,2020-12-23,60.71
83654,2020-12-24,60.71
83655,2020-12-25,60.71
83656,2020-12-26,60.71
83657,2020-12-27,60.71
83658,2020-12-28,60.71
83659,2020-12-29,60.71
83660,2020-12-30,60.71
83661,2020-12-31,60.71
83662,2021-01-01,60.71
83663,2021-01-02,60.71
83664,2021-01-03,60.71
83665,2021-01-04,60.71
83666,2021-01-05,60.71
83667,2021-01-06,60.71
83668,2021-01-07,60.71
83669,2021-01-08,60.71
83670,2021-01-09,60.71
83671,2021-01-10,60.71
83672,2021-01-11,60.71
83673,2021-01-12,60.71
83674,2021-01-13,60.71
83675,2021-01-14,60.71
83676,2021-01-15,60.71
83677,2021-01-16,63.57
83678,2021-01-17,63.57
83679,2021-01-18,63.57
83680,2021-01-19,63.57
83681,2021-01-20,63.57
83682,2021-01-21,63.57
83683,2021-01-22,63.57
83684,2021-01-23,63.57
83685,2021-01-24,63.57
83686,2021-01-25,63.57
83687,2021-01-26,73.39
83688,2021-01-27,69.82
83689,2021-01-28,69.82
83690,2021-01-29,69.82
83691,2021-01-30,69.82
83692,2021-01-31,69.82
83693,2021-02-01,69.82
83694,2021-02-02,69.82
83695,2021-02-03,69.82
83696,2021-02-04,69.82
83697,2021-02-05,69.82
83698,2021-02-06,69.82
83699,2021-02-07,69.82
83700,2021-02-08,69.82
83701,2021-02-09,69.82
83702,2021-02-10,69.82
83703,2021-02-11,69.82
83704,2021-02-12,69.82
83705,2021-02-13,69.82
83706,2021-02-14,69.82
83707,2021-02-15,69.82
83708,2021-02-16,69.82
83709,2021-02-17,69.82
83710,2021-02-18,69.82
83711,2021-02-19,69.82
83712,2021-02-20,69.82
83713,2021-02-21,69.82
83714,2021-02-22,69.82
83715,2021-02-23,69.82
83716,2021-02-24,71.01
83717,2021-02-25,71.01
83718,2021-02-26,71.01
83719,2021-02-27,71.01
83720,2021-02-28,71.01
83721,2021-03-01,72.44
83722,2021-03-02,72.44
83723,2021-03-03,72.44
83724,2021-03-04,72.44
83725,2021-03-05,72.44
83726,2021-03-06,72.44
83727,2021-03-07,72.44
83728,2021-03-08,72.44
83729,2021-03-09,68.87
83730,2021-03-10,68.87
83731,2021-03-11,68.87
83732,2021-03-12,68.87
83733,2021-03-13,68.87
83734,2021-03-14,68.87
83735,2021-03-15,68.87
83736,2021-03-16,68.87
83737,2021-03-17,68.87
83738,2021-03-18,68.87
83739,2021-03-19,68.87
83740,2021-03-20,68.87
83741,2021-03-21,68.87
83742,2021-03-22,68.87
83743,2021-03-23,68.87
83744,2021-03-24,68.87
83745,2021-03-25,68.87
83746,2021-03-26,68.87
83747,2021-03-27,68.87
83748,2021-03-28,68.87
83749,2021-03-29,68.87
83750,2021-03-30,68.87
83751,2021-03-31,68.87
83752,2021-04-01,70.3
83753,2021-04-02,70.3
83754,2021-04-03,81.01
83755,2021-04-04,81.01
83756,2021-04-05,78.04
83757,2021-04-06,78.04
83758,2021-04-07,78.04
83759,2021-04-08,78.04
83760,2021-04-09,78.04
83761,2021-04-10,78.04
83762,2021-04-11,78.04
83763,2021-04-12,78.04
83764,2021-04-13,78.04
83765,2021-04-14,78.04
83766,2021-04-15,78.04
83767,2021-04-16,78.04
83768,2021-04-17,78.04
83769,2021-04-18,78.04
83770,2021-04-19,80.42
83771,2021-04-20,80.42
83772,2021-04-21,80.42
83773,2021-04-22,80.42
83774,2021-04-23,80.42
83775,2021-04-24,80.42
83776,2021-04-25,80.42
83777,2021-04-26,80.42
83778,2021-04-27,80.42
83779,2021-04-28,80.42
83780,2021-04-29,80.42
83781,2021-04-30,80.42
83782,2021-05-01,81.85
83783,2021-05-02,81.85
83784,2021-05-03,81.85
83785,2021-05-04,75.89
83786,2021-05-05,75.89
83787,2021-05-06,75.89
83788,2021-05-07,75.89
83789,2021-05-08,75.89
83790,2021-05-09,75.89
83791,2021-05-10,81.25
83792,2021-05-11,81.25
83793,2021-05-12,81.25
83794,2021-05-13,81.25
83795,2021-05-14,81.25
83796,2021-05-15,81.25
83797,2021-05-16,81.25
83798,2021-05-17,81.25
83799,2021-05-18,81.25
83800,2021-05-19,81.25
83801,2021-05-20,81.25
83802,2021-05-21,81.25
83803,2021-05-22,81.25
83804,2021-05-23,81.25
83805,2021-05-24,81.25
83806,2021-05-25,81.25
83807,2021-05-26,81.25
83808,2021-05-27,81.25
83809,2021-05-28,81.25
83810,2021-05-29,81.25
83811,2021-05-30,81.25
83812,2021-05-31,81.25
83813,2021-06-01,81.25
83814,2021-06-02,81.25
83815,2021-06-03,81.25
83816,2021-06-04,81.25
83817,2021-06-05,81.25
83818,2021-06-06,81.25
83819,2021-06-07,81.25
83820,2021-06-08,81.25
83821,2021-06-09,81.25
83822,2021-06-10,81.25
83823,2021-06-11,81.25
83824,2021-06-12,81.25
83825,2021-06-13,81.25
83826,2021-06-14,81.25
83827,2021-06-15,81.25
83828,2021-06-16,81.25
83829,2021-06-17,81.25
83830,2021-06-18,81.25
83831,2021-06-19,81.25
83832,2021-06-20,81.25
83833,2021-06-21,81.25
83834,2021-06-22,81.25
83835,2021-06-23,81.25
83836,2021-06-24,81.25
83837,2021-06-25,81.25
83838,2021-06-26,81.25
83839,2021-06-27,81.25
83840,2021-06-28,81.25
83841,2021-06-29,81.25
83842,2021-06-30,81.25
83843,2021-07-01,81.25
83844,2021-07-02,81.25
83845,2021-07-03,81.25
83846,2021-07-04,81.25
83847,2021-07-05,81.25
83848,2021-07-06,81.25
83849,2021-07-07,81.25
83850,2021-07-08,81.25
83851,2021-07-09,81.25
83852,2021-07-10,81.25
83853,2021-07-11,81.25
83854,2021-07-12,81.25
83855,2021-07-13,81.25
83856,2021-07-14,81.25
83857,2021-07-15,81.25
83858,2021-07-16,81.25
83859,2021-07-17,81.25
83860,2021-07-18,81.25
83861,2021-07-19,81.25
83862,2021-07-20,81.25
83863,2021-07-21,78.87
83864,2021-07-22,78.87
